"ID","Outcome Date","Animal ID","Name","Outcome Status","Euthanasia Reason","Type","Sex","Spayed/Neutered","Primary Breed","Primary Color","Secondary Color","Date of Birth","Intake Date","Days in Shelter","Timestamp"
"18129","2025-05-31T19:01:00","8652",,"Transfer Out",,"Cat","Male","No","Domestic Shorthair","Brown Tabby","Black","2025 May 03 12:00:00 AM","2025 May 31 12:24:00 PM","354","2026 May 20 04:06:52 PM"
"18130","2025-05-31T19:01:00","8653",,"Transfer Out",,"Cat","Male","No","Domestic Shorthair","Brown Tabby","Black","2025 May 03 12:00:00 AM","2025 May 31 12:24:00 PM","354","2026 May 20 04:06:52 PM"
"18131","2025-05-31T19:01:00","8654",,"Transfer Out",,"Cat","Male","No","Domestic Shorthair","Brown Tabby","Black","2025 May 03 12:00:00 AM","2025 May 31 12:24:00 PM","354","2026 May 20 04:06:52 PM"
"18132","2025-05-31T19:01:00","8655",,"Transfer Out",,"Cat","Female","No","Domestic Shorthair","Brown Tabby","Black","2025 May 03 12:00:00 AM","2025 May 31 12:24:00 PM","354","2026 May 20 04:06:52 PM"
"18133","2025-05-31T19:01:00","8656",,"Transfer Out",,"Cat","Female","No","Domestic Shorthair","Brown Tabby","Black","2025 May 03 12:00:00 AM","2025 May 31 12:24:00 PM","354","2026 May 20 04:06:52 PM"
"18134","2025-05-31T19:01:00","8649",,"Transfer Out",,"Cat","Female","No","Domestic Shorthair","Tortoiseshell","Black","2025 May 10 12:00:00 AM","2025 May 31 12:24:00 PM","354","2026 May 20 04:06:52 PM"
"18135","2025-05-31T19:01:00","8650",,"Transfer Out",,"Cat","Male","No","Domestic Shorthair","Brown Tabby","Black","2025 May 10 12:00:00 AM","2025 May 31 12:24:00 PM","354","2026 May 20 04:06:52 PM"
"18136","2025-05-31T19:13:15","7768","Clover","Adopted",,"Dog","Female","Yes","Labrador Retriever","Black Brown","White","2025 Mar 23 12:00:00 AM","2025 May 18 11:30:00 AM","367","2026 May 20 04:06:52 PM"
"18161","2025-06-01T10:52:00","8414",,"Transfer Out",,"Cat","Female","No","Domestic Shorthair","Tortoiseshell","Orange","2024 May 28 12:00:00 AM","2025 May 28 02:26:00 PM","357","2026 May 20 04:06:52 PM"
"18162","2025-06-01T10:53:00","8688",,"DOA",,"Bird (wildlife)","Unknown","Unknown","Bird - Unspecified","Red",,,"2025 Jun 01 10:53:00 AM","353","2026 May 20 04:06:52 PM"
"18183","2025-06-01T12:27:10","6207","Demi","Adopted",,"Dog","Female","Yes","American Pit Bull Terrier","Blue","White","2024 Feb 03 12:00:00 AM","2025 Feb 02 12:00:00 AM","472","2026 May 20 04:06:52 PM"
"18214","2025-06-01T14:28:14","6664","Pinecone","Adopted",,"Dog","Male","Yes","ALASKAN HUSKY","Brown","Tan","2024 Nov 06 12:00:00 AM","2025 Apr 23 12:00:00 AM","392","2026 May 20 04:06:52 PM"
"18217","2025-06-01T14:32:00","8519",,"Euthanized","Neurological","Mammal","Unknown","Unknown","Bat - Little Brown Myotis","Brown","Grey","2023 May 30 12:00:00 AM","2025 May 30 07:04:00 AM","355","2026 May 20 04:06:52 PM"
"18221","2025-06-01T14:48:40","7138","Guava","Adopted",,"Dog","Female","Yes","Labrador Retriever","Black",,"2025 Jan 22 12:00:00 AM","2025 May 21 11:31:00 AM","364","2026 May 20 04:06:52 PM"
"18222","2025-06-01T14:56:00","8644","Belle","Reclaimed",,"Dog","Female","Yes","Shepherd","Tan","Black","2017 May 31 12:00:00 AM","2025 May 31 11:30:00 AM","354","2026 May 20 04:06:52 PM"
"18233","2025-06-01T16:34:00","8624",,"Euthanized","Neurological","Mammal","Unknown","Unknown","Raccoon","Black","Dark Grey",,"2025 May 30 09:46:00 PM","355","2026 May 20 04:06:52 PM"
"18234","2025-06-01T16:35:51","7223","Chiring","Adopted",,"Dog","Male","Yes","Chihuahua - Smooth","Chocolate","White","2013 May 09 12:00:00 AM","2025 May 09 02:31:00 PM","376","2026 May 20 04:06:52 PM"
"18236","2025-06-01T16:50:57","6244","Rosemary","Adopted",,"Dog","Female","Yes","Labrador Retriever","Black","White","2024 Sep 21 12:00:00 AM","2025 Feb 21 12:00:00 AM","453","2026 May 20 04:06:52 PM"
"26434","2025-06-01T16:53:00","8533",,"Euthanized","Neurological","Mammal","Unknown","Unknown","Bat - Little Brown Myotis","Brown","Grey","2023 May 30 12:00:00 AM","2025 May 30 09:30:00 AM","355","2026 May 20 04:06:52 PM"
"18258","2025-06-01T18:04:00","6784","Boca Bob","Adopted",,"Cat","Male","Yes","Domestic Shorthair","Brown Tabby",,"2023 Dec 01 12:00:00 AM","2025 May 01 12:00:00 AM","384","2026 May 20 04:06:52 PM"
"18259","2025-06-01T18:06:36","6655","Minnow","Adopted",,"Cat","Female","Yes","Domestic Shorthair","Brown Tabby","White","2025 Apr 01 12:00:00 AM","2025 Apr 23 12:00:00 AM","392","2026 May 20 04:06:52 PM"
"18262","2025-06-01T18:18:39","6658","Tetra","Adopted",,"Cat","Male","Yes","Domestic Shorthair","Blue","White","2025 Apr 01 12:00:00 AM","2025 Apr 23 12:00:00 AM","392","2026 May 20 04:06:52 PM"
"18268","2025-06-01T18:41:06","6193","Eddie","Adopted",,"Dog","Male","Yes","Labrador Retriever","Chocolate",,"2023 Apr 10 12:00:00 AM","2025 Apr 10 12:00:00 AM","405","2026 May 20 04:06:52 PM"
"18841","2025-06-02T00:00:00","8296",,"Adopted",,"Cat","Female","yes","Domestic Shorthair","Calico",,"2025 Mar 18 12:00:00 AM","2025 May 27 12:05:00 PM","358","2026 May 20 04:06:52 PM"
"18417","2025-06-02T00:00:00","8220",,"Adopted",,"Dog","Male","yes","German Shepherd","Black","Tan","2025 Feb 25 12:00:00 AM","2025 May 25 03:22:00 PM","360","2026 May 20 04:06:52 PM"
"18421","2025-06-02T00:00:00","8284","Lucy","Adopted",,"Dog","Female","Yes","Chihuahua - Smooth","Brown","White","2025 Apr 01 12:00:00 AM","2025 May 26 06:00:00 PM","359","2026 May 20 04:06:52 PM"
"18426","2025-06-02T00:00:00","8305",,"Adopted",,"Cat","Female","yes","Domestic Medium Hair","Black",,"2025 Mar 27 12:00:00 AM","2025 May 27 12:28:00 PM","358","2026 May 20 04:06:52 PM"
"18467","2025-06-02T07:26:00","8409",,"Transfer Out",,"Cat","Unknown","Unknown","Domestic Shorthair","Brown Tabby",,"2023 May 28 12:00:00 AM","2025 May 28 02:20:00 PM","357","2026 May 20 04:06:52 PM"
"18293","2025-06-02T08:28:00","8431",,"Euthanized","Trauma","Kitten","Unknown","No","Domestic Shorthair","Brown Tabby",,"2025 Apr 09 12:00:00 AM","2025 May 28 04:46:00 PM","357","2026 May 20 04:06:52 PM"
"18294","2025-06-02T08:30:00","7681",,"Unassisted Death",,"Kitten","Female","No","Domestic Medium Hair","Brown Tabby",,"2025 Apr 26 12:00:00 AM","2025 May 16 01:13:00 PM","369","2026 May 20 04:06:52 PM"
"18377","2025-06-02T14:23:00","6612","Bruce","Adopted",,"Dog","Male","Yes","American Staffordshire Terrier","Brown","White","2023 Apr 18 12:00:00 AM","2025 Apr 18 12:00:00 AM","397","2026 May 20 04:06:52 PM"
"18392","2025-06-02T15:14:52","6577","Ferris Bueller","Adopted",,"Dog","Male","Yes","Australian Kelpie","Black","White","2025 Mar 01 12:00:00 AM","2025 Apr 16 12:00:00 AM","399","2026 May 20 04:06:52 PM"
"18399","2025-06-02T16:10:12","6907","Scarlett","Adopted",,"Dog","Female","yes","Chihuahua - Smooth","Red","White","2023 May 22 12:00:00 AM","2025 May 22 11:08:00 AM","363","2026 May 20 04:06:52 PM"
"18412","2025-06-02T16:18:14","8424","Willow","Adopted",,"Dog","Female","Yes","Labrador Retriever","Black","Brown","2025 Mar 28 12:00:00 AM","2025 May 28 03:49:00 PM","357","2026 May 20 04:06:52 PM"
"18413","2025-06-02T16:21:00","6796","Mia","Adopted",,"Cat","Female","Yes","Domestic Shorthair","Calico",,"2025 Mar 25 12:00:00 AM","2025 May 01 12:00:00 AM","384","2026 May 20 04:06:52 PM"
"18422","2025-06-02T16:41:00","7945",,"Transfer Out",,"Cat","Female","Unknown","Domestic Shorthair","Blue",,,"2025 May 20 01:44:00 PM","365","2026 May 20 04:06:52 PM"
"18423","2025-06-02T16:41:00","8494",,"Transfer Out",,"Cat","Unknown","Unknown","Domestic Shorthair","Black Tortoiseshell",,"2023 May 29 12:00:00 AM","2025 May 29 03:48:00 PM","356","2026 May 20 04:06:52 PM"
"18424","2025-06-02T16:41:00","8327",,"Transfer Out",,"Cat","Unknown","Unknown","Domestic Shorthair","Black","White","2023 May 27 12:00:00 AM","2025 May 27 02:20:00 PM","358","2026 May 20 04:06:52 PM"
"18428","2025-06-02T16:52:05","8355",,"Adopted",,"Cat","Male","yes","Ragdoll","Blue","White","2024 Nov 28 12:00:00 AM","2025 May 27 06:17:00 PM","358","2026 May 20 04:06:52 PM"
"18430","2025-06-02T16:57:00","8416",,"Adopted",,"Dog","Female","Yes","Yorkshire Terrier","Black","Tan","2019 May 28 12:00:00 AM","2025 May 28 03:02:00 PM","357","2026 May 20 04:06:52 PM"
"18431","2025-06-02T16:59:57","7096","Bella","Adopted",,"Dog","Female","Yes","Labrador Retriever","Black","White","2024 Aug 08 12:00:00 AM","2025 May 07 03:59:00 PM","378","2026 May 20 04:06:52 PM"
"18433","2025-06-02T17:15:00","8473",,"Adopted",,"Dog","Male","Yes","German Shepherd","Red","White","2025 Mar 13 12:00:00 AM","2025 May 29 12:32:00 PM","356","2026 May 20 04:06:52 PM"
"18436","2025-06-02T17:41:47","7077","Amber","Adopted",,"Dog","Female","yes","Anatolian Shepherd","Tan","Black","2023 May 07 12:00:00 AM","2025 May 07 02:06:00 PM","378","2026 May 20 04:06:52 PM"
"18438","2025-06-02T17:51:13","8073","Yellow","Adopted",,"Cat","Male","Yes","Domestic Shorthair","Black",,"2025 Mar 13 12:00:00 AM","2025 May 22 01:03:00 PM","363","2026 May 20 04:06:52 PM"
"18440","2025-06-02T18:04:42","8072","Orange","Adopted",,"Cat","Male","yes","Domestic Shorthair","Black",,"2025 Mar 13 12:00:00 AM","2025 May 22 01:03:00 PM","363","2026 May 20 04:06:52 PM"
"18442","2025-06-02T18:18:47","8057",,"Adopted",,"Cat","Male","yes","Domestic Shorthair","Grey Tabby","White","2024 Jul 22 12:00:00 AM","2025 May 22 11:17:00 AM","363","2026 May 20 04:06:52 PM"
"18446","2025-06-02T18:27:52","7170","Lydia","Adopted",,"Cat","Female","Yes","Domestic Shorthair","Brown Tabby",,"2024 May 08 12:00:00 AM","2025 May 08 04:59:00 PM","377","2026 May 20 04:06:52 PM"
"18448","2025-06-02T18:38:19","7836","Blue Moon","Adopted",,"Cat","Male","yes","Domestic Shorthair","Grey","Grey","2024 Sep 19 12:00:00 AM","2025 May 19 11:48:00 AM","366","2026 May 20 04:06:52 PM"
"18679","2025-06-03T00:00:00","8426","Olive","Adopted",,"Dog","Female","yes","Labrador Retriever","White","Brown","2025 Mar 28 12:00:00 AM","2025 May 28 03:49:00 PM","357","2026 May 20 04:06:52 PM"
"18683","2025-06-03T00:00:00","8646",,"Adopted",,"Cat","Female","yes","Domestic Shorthair","Brown Ticked",,"2025 Mar 31 12:00:00 AM","2025 May 31 12:10:00 PM","354","2026 May 20 04:06:52 PM"
"18722","2025-06-03T00:00:00","8297",,"Adopted",,"Cat","Male","yes","Domestic Shorthair","Brown Tabby","White","2025 Mar 18 12:00:00 AM","2025 May 27 12:05:00 PM","358","2026 May 20 04:06:52 PM"
"18844","2025-06-03T00:00:00","8590",,"Adopted",,"Cat","Female","yes","Domestic Shorthair","Orange Tabby","White","2025 Apr 04 12:00:00 AM","2025 May 30 02:52:00 PM","355","2026 May 20 04:06:52 PM"
"18839","2025-06-03T00:00:00","8295",,"Adopted",,"Cat","Female","yes","Domestic Shorthair","Calico","White","2025 Mar 18 12:00:00 AM","2025 May 27 12:05:00 PM","358","2026 May 20 04:06:52 PM"
"18464","2025-06-03T07:14:00","8832",,"DOA",,"Puppy","Male","Unknown","American Pit Bull Terrier","Brown","Brown","2025 May 03 12:00:00 AM","2025 Jun 03 07:14:00 AM","351","2026 May 20 04:06:52 PM"
"18465","2025-06-03T07:23:00","8411",,"Transfer Out",,"Cat","Unknown","Unknown","Domestic Shorthair","Orange Tabby",,"2024 Nov 28 12:00:00 AM","2025 May 28 02:20:00 PM","357","2026 May 20 04:06:52 PM"
"18466","2025-06-03T07:23:00","7678",,"Transfer Out",,"Cat","Female","Unknown","Domestic Medium Hair","Black",,"2024 May 16 12:00:00 AM","2025 May 16 01:13:00 PM","369","2026 May 20 04:06:52 PM"
"18476","2025-06-03T08:20:00","7728",,"Unassisted Death",,"Kitten","Female","No","Domestic Medium Hair","Black","White","2025 Apr 19 12:00:00 AM","2025 May 17 12:41:00 PM","368","2026 May 20 04:06:52 PM"
"18557","2025-06-03T12:50:00","6705","Cafe","Adopted",,"Cat","Male","Yes","Domestic Shorthair","Black",,"2025 Mar 11 12:00:00 AM","2025 Apr 26 12:00:00 AM","389","2026 May 20 04:06:52 PM"
"18561","2025-06-03T13:15:00","6116","Daisy","Transfer Out",,"Dog","Female","No","Boxer","Brown",,"2022 Nov 07 12:00:00 AM","2025 May 01 12:00:00 AM","384","2026 May 20 04:06:52 PM"
"18562","2025-06-03T13:15:00","6836",,"Transfer Out",,"Dog","Unknown","No","Boxer","Brown",,,"2025 May 01 12:00:00 AM","384","2026 May 20 04:06:52 PM"
"18563","2025-06-03T13:15:00","6837",,"Transfer Out",,"Dog","Unknown","No","Boxer","Brown",,"2025 May 03 12:00:00 AM","2025 May 01 12:00:00 AM","384","2026 May 20 04:06:52 PM"
"18564","2025-06-03T13:15:00","6838",,"Transfer Out",,"Dog","Unknown","No","Boxer","Brown",,"2025 May 03 12:00:00 AM","2025 May 01 12:00:00 AM","384","2026 May 20 04:06:52 PM"
"18565","2025-06-03T13:15:00","6839",,"Transfer Out",,"Dog","Unknown","No","Boxer","Brown",,"2025 May 03 12:00:00 AM","2025 May 01 12:00:00 AM","384","2026 May 20 04:06:52 PM"
"18566","2025-06-03T13:15:00","6840",,"Transfer Out",,"Dog","Unknown","No","Boxer","Brown",,"2025 May 03 12:00:00 AM","2025 May 01 12:00:00 AM","384","2026 May 20 04:06:52 PM"
"18567","2025-06-03T13:15:00","6841",,"Transfer Out",,"Dog","Unknown","No","Boxer","Brown",,"2025 May 03 12:00:00 AM","2025 May 01 12:00:00 AM","384","2026 May 20 04:06:52 PM"
"18568","2025-06-03T13:15:00","6842",,"Transfer Out",,"Dog","Unknown","No","Boxer","Brown",,"2025 May 03 12:00:00 AM","2025 May 01 12:00:00 AM","384","2026 May 20 04:06:52 PM"
"18569","2025-06-03T13:15:00","6844",,"Transfer Out",,"Dog","Unknown","No","Boxer","Brown",,"2025 May 03 12:00:00 AM","2025 May 01 12:00:00 AM","384","2026 May 20 04:06:52 PM"
"18570","2025-06-03T13:15:00","6845",,"Transfer Out",,"Dog","Unknown","No","Boxer","Brown",,"2025 May 03 12:00:00 AM","2025 May 01 12:00:00 AM","384","2026 May 20 04:06:52 PM"
"18571","2025-06-03T13:15:00","6846",,"Transfer Out",,"Dog","Unknown","No","Boxer","Brown",,"2025 May 03 12:00:00 AM","2025 May 01 12:00:00 AM","384","2026 May 20 04:06:52 PM"
"18574","2025-06-03T13:21:00","8382","Noel","Transfer Out",,"Guinea Pig","Male","Unknown","Abyssinian","Black",,"2023 May 28 12:00:00 AM","2025 May 28 12:26:00 PM","357","2026 May 20 04:06:52 PM"
"18575","2025-06-03T13:22:00","8383","Peanut","Transfer Out",,"Guinea Pig","Male","Unknown","Abyssinian","Tri Color",,"2023 May 28 12:00:00 AM","2025 May 28 12:26:00 PM","357","2026 May 20 04:06:52 PM"
"18580","2025-06-03T13:25:00","6454","Chai","Adopted",,"Cat","Female","Yes","Domestic Shorthair","Torbie",,"2025 Mar 12 12:00:00 AM","2025 Apr 03 12:00:00 AM","412","2026 May 20 04:06:52 PM"
"18599","2025-06-03T13:56:00","8180","Kuro","Adopted",,"Dog","Male","Yes","Schnauzer - Giant","Black","Black","2021 May 24 12:00:00 AM","2025 May 24 11:13:00 AM","361","2026 May 20 04:06:52 PM"
"18598","2025-06-03T13:56:02","7507","Matilda","Adopted",,"Dog","Female","Yes","Australian Cattle Dog","White","Merle","2023 May 14 12:00:00 AM","2025 May 14 01:36:00 PM","371","2026 May 20 04:06:52 PM"
"18604","2025-06-03T14:04:00","6195","Ophelia","Adopted",,"Cat","Female","Yes","Domestic Shorthair","Torbie",,"2023 Jan 28 12:00:00 AM","2025 Jan 28 12:00:00 AM","477","2026 May 20 04:06:52 PM"
"18618","2025-06-03T14:38:00","8614",,"Transfer Out",,"Dog","Female","No","Labrador Retriever","Black","White","2020 May 31 12:00:00 AM","2025 May 30 04:35:00 PM","355","2026 May 20 04:06:52 PM"
"18619","2025-06-03T14:39:00","8480","Rocky","Transfer Out",,"Dog","Male","Yes","Shih Tzu","White",,"2015 May 29 12:00:00 AM","2025 May 29 01:15:00 PM","356","2026 May 20 04:06:52 PM"
"18620","2025-06-03T14:42:00","6075","Hubert","Adopted",,"Dog","Male","Yes","Coonhound - Black and Tan","Black","Tan","2016 Aug 25 12:00:00 AM","2024 Aug 25 12:00:00 AM","633","2026 May 20 04:06:52 PM"
"18621","2025-06-03T14:45:00","7684",,"Unassisted Death",,"Kitten","Male","No","Domestic Medium Hair","Brown Tabby",,"2025 Apr 26 12:00:00 AM","2025 May 16 01:13:00 PM","369","2026 May 20 04:06:52 PM"
"18622","2025-06-03T14:46:00","7686",,"Unassisted Death",,"Kitten","Female","No","Domestic Medium Hair","Brown Tabby",,"2025 Apr 26 12:00:00 AM","2025 May 16 01:26:00 PM","369","2026 May 20 04:06:52 PM"
"18641","2025-06-03T15:21:00","8878","Cupid","Transfer Out",,"Cat","Female","No","Domestic Shorthair","Black","White","2025 May 06 12:00:00 AM","2025 Jun 03 01:26:00 PM","351","2026 May 20 04:06:52 PM"
"18642","2025-06-03T15:22:00","8879","Juniper Sky","Transfer Out",,"Cat","Female","No","Domestic Shorthair","Blue","White","2025 May 06 12:00:00 AM","2025 Jun 03 01:26:00 PM","351","2026 May 20 04:06:52 PM"
"18646","2025-06-03T15:28:04","6923","Apple","Adopted",,"Cat","Female","Yes","Domestic Shorthair","Calico",,"2025 Mar 31 12:00:00 AM","2025 May 05 01:47:00 PM","380","2026 May 20 04:06:52 PM"
"18680","2025-06-03T16:12:00","8609",,"Adopted",,"Cat","Female","Yes","Domestic Shorthair","Brown Tabby",,"2025 Mar 30 12:00:00 AM","2025 May 30 03:34:00 PM","355","2026 May 20 04:06:52 PM"
"18681","2025-06-03T16:18:00","8610",,"Adopted",,"Cat","Male","Yes","Domestic Shorthair","Orange Tabby",,"2025 Mar 30 12:00:00 AM","2025 May 30 03:34:00 PM","355","2026 May 20 04:06:52 PM"
"18699","2025-06-03T16:37:00","6370","*BLACKBEARD","Transfer Out",,"Cat","Male","Yes","Domestic Medium Hair","Black",,"2023 Mar 20 12:00:00 AM","2025 Mar 20 12:00:00 AM","426","2026 May 20 04:06:52 PM"
"18697","2025-06-03T16:59:00","6924","Watermelon","Adopted",,"Cat","Male","Yes","Domestic Shorthair","Brown Tabby",,"2025 Mar 31 12:00:00 AM","2025 May 05 01:47:00 PM","380","2026 May 20 04:06:52 PM"
"18698","2025-06-03T16:59:00","7089","Oscar","Adopted",,"Dog","Male","Yes","Labrador Retriever","Black",,"2025 Feb 27 12:00:00 AM","2025 Jun 02 12:19:00 PM","352","2026 May 20 04:06:52 PM"
"18700","2025-06-03T17:01:22","8074","Pink","Adopted",,"Cat","Male","yes","Domestic Shorthair","Black",,"2025 Mar 13 12:00:00 AM","2025 May 22 01:03:00 PM","363","2026 May 20 04:06:52 PM"
"18703","2025-06-03T17:08:00","8844",,"Euthanized","Neurological","Mammal","Unknown","Unknown","Bat - Unspecified","Brown",,"2023 Jun 03 12:00:00 AM","2025 Jun 03 10:51:00 AM","351","2026 May 20 04:06:52 PM"
"18702","2025-06-03T17:13:00","6922","Pear","Adopted",,"Cat","Female","Yes","Domestic Shorthair","Calico",,"2025 Mar 31 12:00:00 AM","2025 May 05 01:47:00 PM","380","2026 May 20 04:06:52 PM"
"18704","2025-06-03T17:19:00","8264",,"Adopted",,"Cat","Female","yes","Domestic Shorthair","Black",,"2025 Apr 01 12:00:00 AM","2025 May 26 09:54:00 PM","359","2026 May 20 04:06:52 PM"
"18705","2025-06-03T17:27:00","8216","Catalina Breeze","Adopted",,"Cat","Male","Yes","Domestic Shorthair","Brown Tabby",,"2022 May 25 12:00:00 AM","2025 May 25 01:18:00 PM","360","2026 May 20 04:06:52 PM"
"18707","2025-06-03T17:33:31","8002",,"Adopted",,"Cat","Male","Yes","Siamese","Seal Point",,"2021 May 21 12:00:00 AM","2025 May 21 11:13:00 AM","364","2026 May 20 04:06:52 PM"
"18709","2025-06-03T17:50:00","8591",,"Adopted",,"Cat","Male","Yes","Domestic Shorthair","Orange Tabby","White","2025 Apr 04 12:00:00 AM","2025 May 30 02:52:00 PM","355","2026 May 20 04:06:52 PM"
"18715","2025-06-03T18:04:00","7592","Layla","Adopted",,"Dog","Female","Yes","Shepherd","Tan","White",,"2025 May 15 12:31:00 PM","370","2026 May 20 04:06:52 PM"
"18723","2025-06-03T18:24:36","7952","*dee Dee","Adopted",,"Dog","Female","No","Great Pyrenees","White",,"2023 May 20 12:00:00 AM","2025 May 20 02:46:00 PM","365","2026 May 20 04:06:52 PM"
"18724","2025-06-03T18:34:32","7627","Little Bit","Adopted",,"Cat","Female","yes","Domestic Shorthair","White","Black","2024 May 15 12:00:00 AM","2025 May 15 04:16:00 PM","370","2026 May 20 04:06:52 PM"
"18725","2025-06-03T18:37:00","8589",,"Adopted",,"Cat","Female","Yes","Domestic Shorthair","Torbie","White","2025 Apr 04 12:00:00 AM","2025 May 30 02:52:00 PM","355","2026 May 20 04:06:52 PM"
"18738","2025-06-04T08:45:15","6241","Razzle Dazzle","Adopted",,"Cat","Female","Yes","Domestic Shorthair","Brown Tabby",,"2024 Feb 19 12:00:00 AM","2025 Feb 19 12:00:00 AM","455","2026 May 20 04:06:52 PM"
"18741","2025-06-04T09:14:44","6729","Pi","Adopted",,"Dog","Female","Yes","Australian Cattle Dog","Tri Color","Blue","2025 Apr 01 12:00:00 AM","2025 Apr 28 12:00:00 AM","387","2026 May 20 04:06:52 PM"
"18743","2025-06-04T09:21:00","8626",,"Unassisted Death",,"Cat","Male","No","Domestic Shorthair","Black",,"2023 May 30 12:00:00 AM","2025 May 30 09:59:00 PM","355","2026 May 20 04:06:52 PM"
"18746","2025-06-04T09:30:00","6917","Cookie","Adopted",,"Cat","Female","Yes","Domestic Shorthair","Black","White","2025 Mar 31 12:00:00 AM","2025 May 05 01:24:00 PM","380","2026 May 20 04:06:52 PM"
"18769","2025-06-04T11:14:00","8187",,"Transfer Out",,"Cat","Unknown","Unknown","Domestic Shorthair","Torbie",,,"2025 May 24 01:16:00 PM","361","2026 May 20 04:06:52 PM"
"18778","2025-06-04T11:40:00","8629",,"Transfer Out",,"Dog","Male","No","Shih Tzu","Tan","White","2023 May 31 12:00:00 AM","2025 May 31 08:01:00 AM","354","2026 May 20 04:06:52 PM"
"18781","2025-06-04T11:46:00","8632",,"DOA",,"Dog","Male","Unknown","Terrier","White","Tan","2023 May 31 12:00:00 AM","2025 May 31 08:36:00 AM","354","2026 May 20 04:06:52 PM"
"18785","2025-06-04T11:55:00","8102",,"Unassisted Death",,"Kitten","Male","No","Domestic Shorthair","Black",,"2025 Apr 10 12:00:00 AM","2025 May 22 05:52:00 PM","363","2026 May 20 04:06:52 PM"
"18787","2025-06-04T11:59:00","7776","Small Fry","Transfer Out",,"Cat","Female","Unknown","Domestic Shorthair","Brown Tabby","White","2024 Nov 18 12:00:00 AM","2025 May 18 11:56:00 AM","367","2026 May 20 04:06:52 PM"
